DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;OFFERED_CAPACITY_PRICE_[EUR/MW];OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;SETTLEMENTCAPACITY_PRICE_[EUR/MW];NOTE
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;33,48;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;34,09;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;34,09;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;34,69;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;34,72;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;34,95;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;35,28;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;35,28;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;35,80;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;35,88;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;35,96;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;36,47;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;36,66;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;37,07;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;37,24;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;37,36;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;37,52;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;37,66;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,00;3;3;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,10;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,20;10;10;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,26;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,30;3;3;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,37;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,40;8;8;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,48;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,60;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,60;3;3;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,60;8;8;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,80;8;8;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,86;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;38,90;2;2;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,00;7;7;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,10;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,20;2;2;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,20;6;6;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,23;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,40;6;6;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,44;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,45;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,50;3;3;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,60;4;4;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,60;1;1;DE;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;39,72;7;7;FR;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;40,00;11;1;NL;40,00;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;41,52;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;43,60;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;44,84;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;45,68;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;47,76;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;49,84;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;51,62;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;51,92;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;54,00;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;56,08;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;58,07;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;58,16;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;60,00;5;5;CH;146,00;INDIVISIBLE
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;60,24;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;62,32;1;1;BE;62,32;
12/03/2025;12/03/2025;FCR;NEGPOS_08_12;146,00;12;12;CH;146,00;INDIVISIBLE
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;10;10;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;6;6;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;12;12;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;31;31;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;20;20;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;62;62;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;2;2;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;3;3;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;10;10;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;9;9;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;1;1;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,01;2;2;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,04;15;15;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,40;5;5;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,44;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,50;19;19;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,68;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;0,88;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;20;20;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;3;3;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DK;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,12;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,32;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,50;6;6;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,56;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,56;18;18;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;1,76;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;2;2;CH;222,59;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;10;10;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;14;14;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,00;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,04;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,08;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,12;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,16;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,20;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,28;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,32;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,36;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,40;3;3;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,40;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,44;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,44;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,48;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,50;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,52;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,56;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,60;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,68;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,68;4;4;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;2,88;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,00;6;6;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,00;10;10;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,00;10;10;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,06;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,12;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,14;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,32;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,33;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,46;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,56;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,60;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,76;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,78;14;14;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;3,89;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;12;12;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;23;23;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;5;5;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;3;3;CZ;61,80;INDIVISIBLE
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;2;2;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,00;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,40;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,52;8;8;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;4,80;1;1;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;15;15;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;10;10;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;4;4;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;9;9;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;7;7;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,00;2;2;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,12;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,23;2;2;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;5,55;3;3;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;6,00;4;4;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;6,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;6,50;20;20;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;6,80;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,00;3;3;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,20;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,60;2;2;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,70;4;4;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;7,77;7;7;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;8,00;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;8,26;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;8,36;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;8,40;4;4;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;9,33;3;3;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;9,33;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;9,33;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;7;7;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;3;3;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;8;8;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;2;2;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;2;2;CH;222,59;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;1;1;CH;222,59;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;3;3;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,00;4;4;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,26;1;1;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,40;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;10,80;5;5;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;11,00;20;20;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;11,19;2;2;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;11,20;2;2;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;11,33;6;6;NL;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;11,66;7;7;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;12,40;2;2;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;12,50;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;12,50;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;13,33;7;7;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;13,60;2;2;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;14,99;7;7;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;15,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;15,00;8;8;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;16,00;2;2;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;16,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;17,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;17,20;2;2;AT;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;18,40;40;40;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;18,40;6;6;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;20,04;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;23,08;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;23,80;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;23,80;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;24,00;2;2;CH;222,59;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;24,48;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;24,78;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;25,00;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;25,16;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;25,76;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;25,84;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;26,52;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;26,73;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;27,20;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;27,71;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;27,88;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;28,08;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;28,55;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;28,68;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;29,23;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;29,66;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;29,91;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;30,59;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;30,63;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,08;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,16;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,24;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,27;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,32;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,40;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,48;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,56;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,61;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,63;1;1;BE;65,96;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,64;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,68;1;1;SI;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,72;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,72;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,80;7;7;FR;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;31,95;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;32,00;5;5;CZ;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;32,40;2;2;CZ;61,80;INDIVISIBLE
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;32,58;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;32,62;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;32,80;2;2;CZ;61,80;INDIVISIBLE
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;33,00;5;5;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;33,30;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;33,56;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;33,98;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;34,53;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;34,66;1;1;DE;61,80;
12/03/2025;12/03/2025;FCR;NEGPOS_12_16;35,16;1;1;BE;65,96;
